ProgramKodu,UniversiteAdi,FakulteAdi,BolumAdi,PuanTuru,GenelKontenjan,Yerlesen,EnKucukPuan,EnBuyukPuan,OBKontenjan,OBYerlesen,OBEnKucukPuan,OBEnBuyukPuan
111650484,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Dış Ticaret,TYT,65,67,282.39329,359.04956,2,0, , 
111690608,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Emlak Yönetimi,TYT,65,67,250.40303,358.00453,2,0, , 
111650545,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,İşletme Yönetimi,TYT,65,66,266.43174,412.86849,2,1,262.81960,262.81960
111650527,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Muhasebe ve Vergi Uygulamaları,TYT,65,66,268.52147,356.50223,2,1,212.68064,212.68064
111650175,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Pazarlama,TYT,65,67,258.36337,308.51527,2,0, , 
111650193,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Sosyal Bilimler Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği,TYT,65,67,264.63251,291.71515,2,0, , 
111650651,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Ayakkabı Tasarım ve Üretimi,TYT,50,52,242.46371,353.29116,2,0, , 
111690606,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Basım ve Yayım Teknolojileri,TYT,65,67,256.03657,290.25314,2,0, , 
111650421,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı,TYT,60,60,339.34496,420.40901,2,2,269.94085,316.59197
111670346,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı (İÖ),TYT,60,60,321.59688,353.21414,2,2,239.78561,290.77370
111650236,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi,TYT,70,72,276.80705,438.77094,2,0, , 
111670355,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Biyomedikal Cihaz Teknolojisi (İÖ),TYT,60,62,260.55844,318.35907,2,0, , 
111650457,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Deri Teknolojisi,TYT,35,36,230.42884,278.89594,1,0, , 
111650272,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektrik,TYT,60,60,288.42931,333.93664,2,2,237.34539,269.33250
111670125,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektrik (İÖ),TYT,60,62,269.98697,402.04284,2,0, , 
111650563,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi,TYT,60,62,270.39596,334.17727,2,0, , 
111670416,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Haberleşme Teknolojisi (İÖ),TYT,60,62,255.48165,330.44307,2,0, , 
111650572,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Teknolojisi,TYT,60,62,280.06130,354.68248,2,0, , 
111670425,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Elektronik Teknolojisi (İÖ),TYT,60,61,261.51549,305.53777,2,1,220.77436,220.77436
111690459,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Grafik Tasarımı,TYT,50,51,304.30480,410.06419,2,1,242.89294,242.89294
111650554,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,İklimlendirme ve Soğutma Teknolojisi,TYT,60,62,240.36597,303.09485,2,0, , 
111670407,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,İklimlendirme ve Soğutma Teknolojisi (İÖ),TYT,30,31,234.82554,297.86509,1,0, , 
111650581,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Kontrol ve Otomasyon Teknolojisi,TYT,60,62,282.64960,332.39492,2,0, , 
111670434,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Kontrol ve Otomasyon Teknolojisi (İÖ),TYT,55,57,261.76272,380.12069,2,0, , 
111650342,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Makine,TYT,60,60,299.86143,415.30566,2,2,244.16475,262.23529
111670179,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Makine (İÖ),TYT,60,62,272.33089,308.19770,2,0, , 
111650536,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Otomotiv Teknolojisi,TYT,60,60,281.89164,338.29462,2,2,203.95007,278.10650
111650996,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Özel Güvenlik ve Koruma,TYT,30,31,254.33522,302.97208,1,0, , 
111690605,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Polimer Teknolojisi,TYT,50,52,231.78012,315.23471,2,0, , 
111650642,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Radyo ve Televizyon Teknolojisi,TYT,65,67,264.94090,335.13697,2,0, , 
111670452,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Radyo ve Televizyon Teknolojisi (İÖ),TYT,65,67,249.16146,293.00164,2,0, , 
111690607,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Seramik ve Cam Tasarımı,TYT,60,61,245.45010,402.50727,2,1,232.71512,232.71512
111650678,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri,TYT,60,60,299.18244,382.25787,2,2,228.07173,253.04112
111650466,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Sivil Savunma ve İtfaiyecilik,TYT,50,50,279.47059,329.77262,2,2,252.82519,278.85357
111650378,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Su Altı Teknolojisi,TYT,30,31,261.36288,346.12626,1,0, , 
111650687,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Teknik Bilimler Meslek Yüksekokulu,Uçak Teknolojisi,TYT,50,50,337.75649,407.85073,2,2,273.61218,300.38462
111650845,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Veterinerlik Meslek Yüksekokulu,Atçılık ve Antrenörlüğü,TYT,50,52,270.61211,416.63278,2,0, , 
111650024,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA (Devlet Üniversitesi),Veterinerlik Meslek Yüksekokulu,Gıda Teknolojisi,TYT,50,51,284.90432,406.53511,2,1,224.81453,224.81453
206250457,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (Burslu),TYT,7,7,298.60415,312.75654, , , , 
206290197,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (%50 İndirimli),TYT,38,27,172.58482,255.43988, , , , 
206250024,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Bankacılık ve Sigortacılık (Burslu),TYT,7,7,265.39231,288.85889, , , , 
206250351,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Bankacılık ve Sigortacılık (%50 İndirimli),TYT,43,10,188.32298,221.54448, , , , 
206250042,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Dış Ticaret (Burslu),TYT,9,9,262.69784,290.76946, , , , 
206250342,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Dış Ticaret (%50 İndirimli),TYT,51,29,175.45525,262.40283, , , , 
206250069,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım (Burslu),TYT,8,8,261.68824,280.40755, , , , 
206250387,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Halkla İlişkiler ve Tanıtım (%50 İndirimli),TYT,42,2,210.52953,245.02512, , , , 
206250087,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Lojistik (Burslu),TYT,8,8,257.94950,288.03964, , , , 
206250369,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Lojistik (%50 İndirimli),TYT,47,6,185.08511,234.93056, , , , 
206270046,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Lojistik (İÖ) (Burslu),TYT,5,5,257.73368,317.32494, , , , 
206270055,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Lojistik (İÖ) (%50 İndirimli),TYT,25,3,202.24768,213.23606, , , , 
206250439,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Radyo ve Televizyon Programcılığı (Burslu),TYT,6,6,263.29848,283.89531, , , , 
206250739,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Radyo ve Televizyon Programcılığı (%50 İndirimli),TYT,34,7,194.91924,240.63711, , , , 
206250633,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (Burslu),TYT,8,8,246.15814,261.85097, , , , 
206250642,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (%50 İndirimli),TYT,47,2,189.61218,227.61633, , , , 
206250651,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (İÖ) (Burslu),TYT,5,5,250.93607,284.33057, , , , 
206250669,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (İÖ) (%50 İndirimli),TYT,25,2,208.08965,217.62266, , , , 
206250518,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (Burslu),TYT,9,9,283.91031,302.63871, , , , 
206250527,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (%50 İndirimli),TYT,51,51,210.83081,249.87873, , , , 
206250166,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (Burslu),TYT,9,9,283.98950,292.59554, , , , 
206250306,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (%50 İndirimli),TYT,51,51,207.20347,247.36087, , , , 
206250624,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (İÖ) (Burslu),TYT,9,9,274.67219,288.60706, , , , 
206250775,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (İÖ) (%50 İndirimli),TYT,51,20,175.60589,243.66599, , , , 
206250184,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (Burslu),TYT,11,11,314.91942,339.79928, , , , 
206250793,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (%25 İndirimli),TYT,59,59,213.30683,251.10298, , , , 
206250606,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (İÖ) (Burslu),TYT,9,9,298.95704,321.28961, , , , 
206250809,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (İÖ) (%25 İndirimli),TYT,51,51,199.08800,267.82654, , , , 
206250148,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi (Burslu),TYT,5,5,282.74790,285.53002, , , , 
206250333,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi (%50 İndirimli),TYT,30,27,189.09805,260.82239, , , , 
206250475,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Eczane Hizmetleri (Burslu),TYT,11,11,293.95776,407.78165, , , , 
206250836,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Eczane Hizmetleri (%50 İndirimli),TYT,59,59,216.00771,283.08481, , , , 
206250209,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (Burslu),TYT,11,11,318.96461,354.38608, , , , 
206250845,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (%25 İndirimli),TYT,59,59,215.40785,247.42031, , , , 
206250412,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (İÖ) (Burslu),TYT,9,9,303.56427,322.69340, , , , 
206250854,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (İÖ) (%25 İndirimli),TYT,51,51,206.32177,253.19193, , , , 
206250572,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Odyometri (Burslu),TYT,9,9,281.81467,289.77513, , , , 
206250581,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Odyometri (%50 İndirimli),TYT,51,51,192.95255,229.89002, , , , 
206250687,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Optisyenlik (Burslu),TYT,7,7,281.54718,421.87124, , , , 
206250933,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Optisyenlik (%50 İndirimli),TYT,38,18,169.11355,262.85329, , , , 
206250493,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik (Burslu),TYT,4,4,280.93192,288.12697, , , , 
206250872,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli),TYT,21,7,186.65614,209.01529, , , , 
206250227,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Burslu),TYT,10,10,294.84911,309.63815, , , , 
206250299,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (%50 İndirimli),TYT,55,55,222.46516,288.09595, , , , 
206250545,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (İÖ) (Burslu),TYT,9,9,283.66252,351.22039, , , , 
206250554,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (İÖ) (%50 İndirimli),TYT,51,51,201.02065,235.12899, , , , 
206250245,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri (Burslu),TYT,9,9,292.21128,303.13419, , , , 
206250281,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Laboratuvar Teknikleri (%50 İndirimli),TYT,51,51,205.67951,267.70340, , , , 
206250263,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı (Burslu),TYT,5,5,241.06881,275.11349, , , , 
206250324,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Yaşlı Bakımı (%50 İndirimli),TYT,30,3,193.35663,205.69512, , , , 
208450316,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (Burslu),TYT,12,12,295.17116,321.22558, , , , 
208450307,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (%50 İndirimli),TYT,68,30,186.13671,247.74386, , , , 
208450743,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (İÖ) (Burslu),TYT,5,5,309.24751,346.27797, , , , 
208450742,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Adalet (İÖ) (%50 İndirimli),TYT,25,3,192.53189,220.38790, , , , 
208450334,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Aşçılık (Burslu),TYT,12,12,332.32238,429.49321, , , , 
208450325,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Aşçılık (%50 İndirimli),TYT,63,42,175.34571,287.48825, , , , 
208450776,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Bilgisayar Destekli Tasarım ve Animasyon (Burslu),TYT,8,8,325.39058,426.18846, , , , 
208450777,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Bilgisayar Destekli Tasarım ve Animasyon (%50 İndirimli),TYT,47,47,203.58039,321.37790, , , , 
208450778,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Bilgisayar Programcılığı (Burslu),TYT,9,9,335.14499,386.37055, , , , 
208450779,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Bilgisayar Programcılığı (%50 İndirimli),TYT,51,51,253.33172,311.01982, , , , 
208450431,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Gıda Teknolojisi (Burslu),TYT,7,7,283.33825,343.33850, , , , 
208450422,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Gıda Teknolojisi (%50 İndirimli),TYT,38,9,192.88826,240.51460, , , , 
208450494,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (Burslu),TYT,9,9,285.81721,340.85040, , , , 
208450485,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (%50 İndirimli),TYT,51,51,213.05430,270.85887, , , , 
208450761,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (İÖ) (Burslu),TYT,5,5,269.54297,281.31054, , , , 
208450763,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (İÖ) (%50 İndirimli),TYT,25,25,194.19109,234.07599, , , , 
208450555,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Uçak Teknolojisi (Burslu),TYT,9,9,327.68670,411.16851, , , , 
208450546,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Meslek Yüksekokulu,Uçak Teknolojisi (%50 İndirimli),TYT,51,51,243.49183,315.55552, , , , 
208450149,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (Burslu),TYT,11,11,287.66034,331.49527, , , , 
208450131,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (%50 İndirimli),TYT,59,59,197.83642,262.82400, , , , 
208450746,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (İÖ) (Burslu),TYT,6,6,254.37320,285.70186, , , , 
208450747,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (İÖ) (%50 İndirimli),TYT,32,12,186.09191,224.26635, , , , 
208450016,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (Burslu),TYT,9,9,293.57524,301.13415, , , , 
208450564,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (%50 İndirimli),TYT,51,51,200.52527,250.81678, , , , 
208450643,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (İÖ) (Burslu),TYT,8,8,274.22660,294.94444, , , , 
208450634,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Ameliyathane Hizmetleri (İÖ) (%50 İndirimli),TYT,47,26,179.47556,229.07592, , , , 
208450034,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (Burslu),TYT,12,12,320.10575,357.92658, , , , 
208450573,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (%50 İndirimli),TYT,68,68,230.68390,278.58019, , , , 
208450625,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (İÖ) (Burslu),TYT,9,9,304.55594,373.17388, , , , 
208450616,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (İÖ) (%50 İndirimli),TYT,51,51,209.89525,281.24133, , , , 
208450167,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi (Burslu),TYT,6,6,290.18467,312.60853, , , , 
208450158,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Çocuk Gelişimi (%50 İndirimli),TYT,36,24,188.02799,253.35508, , , , 
208450185,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Diyaliz (Burslu),TYT,11,11,274.52003,303.59685, , , , 
208450176,İSTİNYE ÜNİVERSİTESİ (İSTANBUL) (Vakıf Üniversitesi),Sağlık Hizmetleri Meslek Yüksekokulu,Diyaliz (%50 İndirimli),TYT,59,34,174.97334,226.68090, , , , 
